59204420;BESTÅ / EKET;ESTANTERIAS;1469.0;
89020472;BILLY;ESTANTERIAS;915.0;
19194649;BESTÅ;ESTANTERIAS;4260.0;
19903834;ALGOT;ESTANTERIAS;302.0;
39323990;JONAXEL;ESTANTERIAS;660.0;
29277352;ALGOT;ESTANTERIAS;183.6;
70347516;ENERYDA;ESTANTERIAS;35.0;
29248374;IVAR;ESTANTERIAS;795.0;
59277119;BILLY / BOTTNA;ESTANTERIAS;235.0;
89303956;BROR;ESTANTERIAS;515.0;
347505;ENERYDA;ESTANTERIAS;35.0;
10245846;BESTÅ;ESTANTERIAS;225.0;
348717;BESTÅ;ESTANTERIAS;25.0;
40295302;BESTÅ;ESTANTERIAS;100.0;
49248325;IVAR;ESTANTERIAS;612.0;
59297438;JONAXEL;ESTANTERIAS;140.0;
9248351;IVAR;ESTANTERIAS;592.0;
9305068;BESTÅ;ESTANTERIAS;1390.0;
19231152;HEMNES;ESTANTERIAS;2346.0;
29287370;BILLY / MORLIDEN;ESTANTERIAS;415.0;
30333842;BROR;ESTANTERIAS;95.0;
39283003;BROR;ESTANTERIAS;855.0;
69248348;IVAR;ESTANTERIAS;350.0;
9297657;JONAXEL;ESTANTERIAS;390.0;
49280749;BILLY / OXBERG;ESTANTERIAS;1790.0;
